UID,Counter,Upload_Time,Message
22,0,2019-06-06 16:43:16,1110010000000001000011110000001101110001000001000000110100110110001001000000101000001111000000000000000000000000
21,0,2019-06-06 16:44:23,1110010000000001000011110000001111111110000001000110100100111101010011100000101000001111000000000000000000000000
22,0,2019-06-06 16:45:09,1110010000000001000011110000001101100101000001000000110000101001001001100000101000001111000000000000000000000000
23,0,2019-06-06 16:45:11,1110010000000001000011110000001110010010000001000010110100011101001001100010001000001111000000000000000000000000
21,0,2019-06-06 16:45:33,1110010000000001000011110000001111111101000001000110100000111110010011010000101000001111000000000000000000000000
22,0,2019-06-06 16:46:50,1110010000000001000011110000001101101110000001000000110000110100001001000000101000001111000000000000000000000000
23,0,2019-06-06 16:47:50,1110010000000001000011110000001110001101000001000010000000011111001001110010011100001111000000000000000000000000
22,0,2019-06-06 16:48:39,1110010000000001000011110000001101100101000001000000110100101001001001010000101000001111000000000000000000000000
21,0,2019-06-06 16:49:56,1110010000000001000011110000001111111101000001000110001101000100010011000000101000001111000000000000000000000000
23,0,2019-06-06 16:50:06,1110010000000001000011110000001101110000000001000001101000011101001000000001100100001111000000000000000000000000
22,0,2019-06-06 16:50:29,1110010000000001000011110000001101110001000001000001000000110001001001100000101000001111000000000000000000000000
23,0,2019-06-06 16:52:13,1110010000000001000011110000001110001110000001000001110100011101001001010010111100001111000000000000000000000000
22,0,2019-06-06 16:52:23,1110010000000001000011110000001101101100000001000000111100110000001000110000101000001111000000000000000000000000
21,0,2019-06-06 16:54:09,1110010000000001000011110000001111111110000001000101011101001011010100100000101000001111000000000000000000000000
22,0,2019-06-06 16:54:11,1110010000000001000011110000001101100111000001000000110100101101001000110000101000001111000000000000000000000000
23,0,2019-06-06 16:54:12,1110010000000001000011110000001101110111000001000001110000011011001000010001111100001111000000000000000000000000
22,0,2019-06-06 16:55:54,1110010000000001000011110000001101110000000001000000111000110101001000110000101000001111000000000000000000000000
23,0,2019-06-06 16:56:27,1110010000000001000011110000001101111111000001000001110000100010001000010010000000001111000000000000000000000000
22,0,2019-06-06 16:57:46,1110010000000001000011110000001101101000000001000000111000101110001000100000101000001111000000000000000000000000
21,0,2019-06-06 16:58:23,1110010000000001000011110000001111111101000001000101111000111101010110000000101000001111000000000000000000000000
23,0,2019-06-06 16:58:34,1110010000000001000011110000001110011011000001000010100100100011001010100010010100001111000000000000000000000000
22,0,2019-06-06 16:59:29,1110010000000001000011110000001101101100000001000000110100110000001001010000101000001111000000000000000000000000
23,0,2019-06-06 17:01:04,1110010000000001000011110000001101110111000001000001110100011100001000100001110000001111000000000000000000000000
22,0,2019-06-06 17:01:18,1110010000000001000011110000001101111111000001000001010000111110001000110000101000001111000000000000000000000000
21,0,2019-06-06 17:02:36,1110010000000001000011110000001111111101000001000101101000110101011001000000101000001111000000000000000000000000
23,0,2019-06-06 17:03:11,1110010000000001000011110000001101111101000001000001111000011111001000000010000000001111000000000000000000000000
22,0,2019-06-06 17:03:25,1110010000000001000011110000001101101010000001000000110100110010001000010000101000001111000000000000000000000000
22,0,2019-06-06 17:05:11,1110010000000001000011110000001101110110000001000001000100111001001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:05:13,1110010000000001000011110000001110010000000001000010101100100101001010000001100000001111000000000000000000000000
21,0,2019-06-06 17:06:49,1110010000000001000011110000001111111110000001000101001000101110011101000000101000001111000000000000000000000000
22,0,2019-06-06 17:07:09,1110010000000001000011110000001101101010000001000000111000101111001000110000101000001111000000000000000000000000
23,0,2019-06-06 17:07:44,1110010000000001000011110000001101111010000001000001111000011110001000000001111000001111000000000000000000000000
22,0,2019-06-06 17:08:55,1110010000000001000011110000001101101001000001000000111100101110001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:09:41,1110010000000001000011110000001101111000000001000010000000011011001000000001110100001111000000000000000000000000
22,0,2019-06-06 17:10:39,1110010000000001000011110000001101101000000001000000110100110001001000000000101000001111000000000000000000000000
21,0,2019-06-06 17:11:03,1110010000000001000011110000001111111101000001000101101100110000011010000000101000001111000000000000000000000000
23,0,2019-06-06 17:11:41,1110010000000001000011110000001101101110000001000001100000100010000111010001011100001111000000000000000000000000
22,0,2019-06-06 17:12:24,1110010000000001000011110000001101110001000001000000111100110110001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:13:38,1110010000000001000011110000001101110100000001000010001000011101001000000001010100001111000000000000000000000000
22,0,2019-06-06 17:14:17,1110010000000001000011110000001101110010000001000000110100110110001001010000101000001111000000000000000000000000
21,0,2019-06-06 17:15:16,1110010000000001000011110000001111111101000001000100111100101110011101100000101000001111000000000000000000000000
23,0,2019-06-06 17:15:35,1110010000000001000011110000001101110111000001000001110100100000001000000001101000001111000000000000000000000000
22,0,2019-06-06 17:16:11,1110010000000001000011110000001101110110000001000000111000111000001001100000101000001111000000000000000000000000
23,0,2019-06-06 17:17:29,1110010000000001000011110000001101101111000001000001100000100000000111100001100100001111000000000000000000000000
22,0,2019-06-06 17:18:09,1110010000000001000011110000001101110010000001000000110100110111001001000000101000001111000000000000000000000000
23,0,2019-06-06 17:19:21,1110010000000001000011110000001110010011000001000001101100100001001000100011010100001111000000000000000000000000
21,0,2019-06-06 17:19:29,1110010000000001000011110000001111111110000001000101100100101101011011100000101000001111000000000000000000000000
22,0,2019-06-06 17:20:03,1110010000000001000011110000001101110001000001000000111100110100001001000000101000001111000000000000000000000000
23,0,2019-06-06 17:21:20,1110010000000001000011110000001101101110000001000001100100011111000111000001101000001111000000000000000000000000
22,0,2019-06-06 17:21:56,1110010000000001000011110000001110000011000001000001001101000100001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:23:38,1110010000000001000011110000001110001001000001000001100000100101000110110011000100001111000000000000000000000000
21,0,2019-06-06 17:23:43,1110010000000001000011110000001111111110000001000101111000111010010111000000101000001111000000000000000000000000
22,0,2019-06-06 17:24:07,1110010000000001000011110000001110000010000001000001001001000100001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:25:31,1110010000000001000011110000001110000010000001000010011100011111001000110001100100001111000000000000000000000000
22,0,2019-06-06 17:26:17,1110010000000001000011110000001101110101000001000000111000111101001000000000101000001111000000000000000000000000
21,0,2019-06-06 17:27:57,1110010000000001000011110000001111111110000001000101100100110111011001000000101000001111000000000000000000000000
23,0,2019-06-06 17:28:06,1110010000000001000011110000001110001110000001000001110100101010000111100010100100001111000000000000000000000000
22,0,2019-06-06 17:28:14,1110010000000001000011110000001101110101000001000001000000111010001000010000101000001111000000000000000000000000
23,0,2019-06-06 17:30:11,1110010000000001000011110000001101111100000001000001110000100110001000010001100100001111000000000000000000000000
22,0,2019-06-06 17:30:13,1110010000000001000011110000001101111001000001000000110001000011001000000000101000001111000000000000000000000000
21,0,2019-06-06 17:32:11,1110010000000001000011110000001111111101000001000110001100111000010110000000101000001111000000000000000000000000
22,0,2019-06-06 17:32:13,1110010000000001000011110000001101110101000001000001000000111100000111110000101000001111000000000000000000000000
23,0,2019-06-06 17:32:31,1110010000000001000011110000001110001001000001000001111000101010001000000010000100001111000000000000000000000000
22,0,2019-06-06 17:34:09,1110010000000001000011110000001101110110000001000000110001000000001000000000101000001111000000000000000000000000
23,0,2019-06-06 17:34:40,1110010000000001000011110000001110001100000001000010000100100111001000010010001100001111000000000000000000000000
22,0,2019-06-06 17:36:07,1110010000000001000011110000001101101110000001000000110100110111001000000000101000001111000000000000000000000000
21,0,2019-06-06 17:36:25,1110010000000001000011110000001111110111000001000100100101001010010110100000101000001111000000000000000000000000
23,0,2019-06-06 17:36:59,1110010000000001000011110000001110001111000001000001101100101110001000100010010000001111000000000000000000000000
22,0,2019-06-06 17:37:57,1110010000000001000011110000001101111111000001000001000001000100001000010000101000001111000000000000000000000000
23,0,2019-06-06 17:39:21,1110010000000001000011110000001110001101000001000001101000100110001000100010101100001111000000000000000000000000
22,0,2019-06-06 17:40:04,1110010000000001000011110000001110000001000001000000111001001000001000010000101000001111000000000000000000000000
21,0,2019-06-06 17:40:39,1110010000000001000011110000001111111101000001000110000001000100010011110000101000001111000000000000000000000000
23,0,2019-06-06 17:41:34,1110010000000001000011110000001110000000000001000001110000100101000111110010000000001111000000000000000000000000
22,0,2019-06-06 17:42:13,1110010000000001000011110000001101110100000001000000111100111000001000110000101000001111000000000000000000000000
23,0,2019-06-06 17:43:54,1110010000000001000011110000001110011000000001000001110000110101000111100010100100001111000000000000000000000000
22,0,2019-06-06 17:44:09,1110010000000001000011110000001110010000000001000001010001001100001001100000101000001111000000000000000000000000
21,0,2019-06-06 17:44:52,1110010000000001000011110000001111111110000001000110111000111100010010100000101000001111000000000000000000000000
23,0,2019-06-06 17:46:17,1110010000000001000011110000001110011000000001000001101100101110001000000010111100001111000000000000000000000000
22,0,2019-06-06 17:46:33,1110010000000001000011110000001101101111000001000001000000110100001000010000101000001111000000000000000000000000
22,0,2019-06-06 17:48:24,1110010000000001000011110000001101111010000001000001000000111110001000100000101000001111000000000000000000000000
23,0,2019-06-06 17:48:42,1110010000000001000011110000001110011010000001000001110100110001000111010010111100001111000000000000000000000000
21,0,2019-06-06 17:49:06,1110010000000001000011110000001111111110000001000110010001000001010011110000101000001111000000000000000000000000
22,0,2019-06-06 17:50:26,1110010000000001000011110000001101111000000001000001000100111010001000110000101000001111000000000000000000000000
23,0,2019-06-06 17:51:16,1110010000000001000011110000001110010000000001000001100100110101000111010010010100001111000000000000000000000000
22,0,2019-06-06 17:52:26,1110010000000001000011110000001101110011000001000001001000110101001000100000101000001111000000000000000000000000
21,0,2019-06-06 17:53:20,1110010000000001000011110000001111111101000001000110010100111101010100010000101000001111000000000000000000000000
23,0,2019-06-06 17:53:50,1110010000000001000011110000001110011010000001000001100100101111000111100011010000001111000000000000000000000000
22,0,2019-06-06 17:54:21,1110010000000001000011110000001110000100000001000001001001001000001000000000101000001111000000000000000000000000
23,0,2019-06-06 17:56:10,1110010000000001000011110000001110110100000001000001111001000000001000010011010100001111000000000000000000000000
22,0,2019-06-06 17:56:33,1110010000000001000011110000001101110011000001000000111000111010001000010000101000001111000000000000000000000000
21,0,2019-06-06 17:57:33,1110010000000001000011110000001111111110000001000111011000111010010001000000101000001111000000000000000000000000
22,0,2019-06-06 17:58:28,1110010000000001000011110000001101111010000001000000111101000000001000010000101000001111000000000000000000000000
23,0,2019-06-06 17:59:09,1110010000000001000011110000001110100110000001000001110101000111001000000010001000001111000000000000000000000000
22,0,2019-06-06 18:00:30,1110010000000001000011110000001101110010000001000001000100110110001000010000101000001111000000000000000000000000
21,0,2019-06-06 18:01:48,1110010000000001000011110000001111111110000001000111100000111110001111100000101000001111000000000000000000000000
23,0,2019-06-06 18:02:13,1110010000000001000011110000001111000000000001000001001101100001000110110011000100001111000000000000000000000000
22,0,2019-06-06 18:02:24,1110010000000001000011110000001101111100000001000001000001000000001000100000101000001111000000000000000000000000
22,0,2019-06-06 18:04:28,1110010000000001000011110000001101110001000001000001000000110110001000010000101000001111000000000000000000000000
23,0,2019-06-06 18:05:10,1110010000000001000011110000001110101011000001000001011101010110000111010010000100001111000000000000000000000000
21,0,2019-06-06 18:06:01,1110010000000001000011110000001111111110000001000111000001000000010001000000101000001111000000000000000000000000
22,0,2019-06-06 18:06:21,1110010000000001000011110000001101111010000001000001001000111110001000000000101000001111000000000000000000000000
23,0,2019-06-06 18:08:17,1110010000000001000011110000001110110100000001000001110001001110001001000010011000001111000000000000000000000000
22,0,2019-06-06 18:08:23,1110010000000001000011110000001101110000000001000000110000111010001000000000101000001111000000000000000000000000
21,0,2019-06-06 18:10:15,1110010000000001000011110000001111111110000001000111100000111101001111110000101000001111000000000000000000000000
22,0,2019-06-06 18:10:16,1110010000000001000011110000001101101110000001000000110100110001001001100000101000001111000000000000000000000000
23,0,2019-06-06 18:11:13,1110010000000001000011110000001111011100000001000001100001001101000111110101100000001111000000000000000000000000
22,0,2019-06-06 18:12:05,1110010000000001000011110000001101111101000001000001000100111011001001110000101000001111000000000000000000000000
23,0,2019-06-06 18:14:02,1110010000000001000011110000001111000000000001000010100001010000001000010010011100001111000000000000000000000000
22,0,2019-06-06 18:14:10,1110010000000001000011110000001101110101000001000000110000111000001001110000101000001111000000000000000000000000
21,0,2019-06-06 18:14:29,1110010000000001000011110000001111111110000001000111100001000010001110100000101000001111000000000000000000000000
22,0,2019-06-06 18:16:07,1110010000000001000011110000001101101101000001000000111000110100001000010000101000001111000000000000000000000000
22,0,2019-06-06 18:17:55,1110010000000001000011110000001101111110000001000001000101000100000111110000101000001111000000000000000000000000
23,0,2019-06-06 18:18:03,1110010000000001000011110000001110111010000001000001101101010010000111100010111100001111000000000000000000000000
21,0,2019-06-06 18:18:43,1110010000000001000011110000001111111101000001000111011100111111001111010000101000001111000000000000000000000000
22,0,2019-06-06 18:20:02,1110010000000001000011110000001101101110000001000000111000111000000111100000101000001111000000000000000000000000
23,0,2019-06-06 18:21:01,1110010000000001000011110000001111001111000001000001110101001111001000010100001000001111000000000000000000000000
22,0,2019-06-06 18:21:52,1110010000000001000011110000001101110110000001000000111100111001001001000000101000001111000000000000000000000000
21,0,2019-06-06 18:22:57,1110010000000001000011110000001111111110000001000111100001001000001101000000101000001111000000000000000000000000
22,0,2019-06-06 18:23:50,1110010000000001000011110000001101111000000001000000111100111100001000110000101000001111000000000000000000000000
23,0,2019-06-06 18:24:09,1110010000000001000011110000001110101110000001000001101001010110000111110001111100001111000000000000000000000000
22,0,2019-06-06 18:25:50,1110010000000001000011110000001101101101000001000000110100110001001001010000101000001111000000000000000000000000
21,0,2019-06-06 18:27:12,1110010000000001000011110000001111111110000001000111100001000111001101010000101000001111000000000000000000000000
23,0,2019-06-06 18:27:39,1110010000000001000011110000001111011101000001000001110101100010000111110011111100001111000000000000000000000000
22,0,2019-06-06 18:27:40,1110010000000001000011110000001101111110000001000000110101000011001001000000101000001111000000000000000000000000
22,0,2019-06-06 18:29:45,1110010000000001000011110000001101110010000001000000111100110111001000100000101000001111000000000000000000000000
23,0,2019-06-06 18:30:47,1110010000000001000011110000001111111101000001000001110001100111000111110101101100001111000000000000000000000000
21,0,2019-06-06 18:31:25,1110010000000001000011110000001111111110000001000111100001000011001110010000101000001111000000000000000000000000
22,0,2019-06-06 18:31:40,1110010000000001000011110000001101111001000001000001000100111100001000100000101000001111000000000000000000000000
22,0,2019-06-06 18:33:40,1110010000000001000011110000001101101101000001000000111000111000000111010000101000001111000000000000000000000000
23,0,2019-06-06 18:34:32,1110010000000001000011110000001111011010000001000001110101101111000111110010111100001111000000000000000000000000
22,0,2019-06-06 18:35:29,1110010000000001000011110000001101110011000001000001000000111001001000000000101000001111000000000000000000000000
21,0,2019-06-06 18:35:40,1110010000000001000011110000001111111101000001000111010001000001001111100000101000001111000000000000000000000000
22,0,2019-06-06 18:37:24,1110010000000001000011110000001101111011000001000000111101000001001000010000101000001111000000000000000000000000
23,0,2019-06-06 18:38:54,1110010000000001000011110000001111100001000001000001111101100001001001010011110000001111000000000000000000000000
22,0,2019-06-06 18:39:27,1110010000000001000011110000001101101100000001000001000000110011000111110000101000001111000000000000000000000000
21,0,2019-06-06 18:39:52,1110010000000001000011110000001111111110000001000110110000111111010010010000101000001111000000000000000000000000
22,0,2019-06-06 18:41:15,1110010000000001000011110000001101111001000001000000110101000011000111110000101000001111000000000000000000000000
23,0,2019-06-06 18:42:26,1110010000000001000011110000001111101100000001000010011101100010001000010100001000001111000000000000000000000000
22,0,2019-06-06 18:43:16,1110010000000001000011110000001101101101000001000000110100110101001000010000101000001111000000000000000000000000
21,0,2019-06-06 18:44:05,1110010000000001000011110000001111111110000001000111001100111111010000100000101000001111000000000000000000000000
22,0,2019-06-06 18:45:05,1110010000000001000011110000001101101101000001000001000100110110000111000000101000001111000000000000000000000000
23,0,2019-06-06 18:46:16,1110010000000001000011110000001111000111000001000010010001010000001000010011001000001111000000000000000000000000
22,0,2019-06-06 18:46:54,1110010000000001000011110000001101110011000001000000110100111111000111010000101000001111000000000000000000000000
21,0,2019-06-06 18:48:19,1110010000000001000011110000001111111101000001000111010001000001001111100000101000001111000000000000000000000000
22,0,2019-06-06 18:48:49,1110010000000001000011110000001101100000000001000000110000101100000111100000101000001111000000000000000000000000
23,0,2019-06-06 18:49:52,1110010000000001000011110000001111101000000001000010000101110101001000000011001000001111000000000000000000000000
22,0,2019-06-06 18:50:25,1110010000000001000011110000001101101011000001000000111000110100000111110000101000001111000000000000000000000000
22,0,2019-06-06 18:52:12,1110010000000001000011110000001101101001000001000000110100110011000111110000101000001111000000000000000000000000
21,0,2019-06-06 18:52:33,1110010000000001000011110000001111111110000001000111100000111010010000100000101000001111000000000000000000000000
23,0,2019-06-06 18:53:43,1110010000000001000011110000001111011100000001000001110001100011001000100011101100001111000000000000000000000000
22,0,2019-06-06 18:53:57,1110010000000001000011110000001101101011000001000000111000110101000111100000101000001111000000000000000000000000
22,0,2019-06-06 18:55:44,1110010000000001000011110000001101110010000001000001000000111001000111110000101000001111000000000000000000000000
21,0,2019-06-06 18:56:47,1110010000000001000011110000001111111110000001000111100000111010010000100000101000001111000000000000000000000000
23,0,2019-06-06 18:57:15,1110010000000001000011110000001111011100000001000010000001101111001001100010011100001111000000000000000000000000
22,0,2019-06-06 18:57:38,1110010000000001000011110000001101100111000001000000110100110010000111100000101000001111000000000000000000000000
22,0,2019-06-06 18:59:21,1110010000000001000011110000001101011011000001000000110000101000000111010000101000001111000000000000000000000000
22,0,2019-06-06 19:00:52,1110010000000001000011110000001101100010000001000000111000101100000111100000101000001111000000000000000000000000
21,0,2019-06-06 19:01:01,1110010000000001000011110000001111111110000001000111100000111101001111110000101000001111000000000000000000000000
23,0,2019-06-06 19:01:14,1110010000000001000011110000001111111100000001000010100001110111001101000010100100001111000000000000000000000000
22,0,2019-06-06 19:02:30,1110010000000001000011110000001101011100000001000000110000101010000111000000101000001111000000000000000000000000
22,0,2019-06-06 19:04:02,1110010000000001000011110000001101100111000001000000110100110011000111010000101000001111000000000000000000000000
21,0,2019-06-06 19:05:15,1110010000000001000011110000001111111110000001000111100000110110010001100000101000001111000000000000000000000000
23,0,2019-06-06 19:05:25,1110010000000001000011110000001111000100000001000010001001011110001000100010001000001111000000000000000000000000
22,0,2019-06-06 19:05:46,1110010000000001000011110000001101100001000001000000111000101100000111010000101000001111000000000000000000000000
22,0,2019-06-06 19:07:22,1110010000000001000011110000001101101000000001000001000000110000000111100000101000001111000000000000000000000000
23,0,2019-06-06 19:08:48,1110010000000001000011110000001111101100000001000010011101100111001001100011100000001111000000000000000000000000
22,0,2019-06-06 19:09:07,1110010000000001000011110000001101011110000001000000110000101101000110110000101000001111000000000000000000000000
21,0,2019-06-06 19:09:29,1110010000000001000011110000001111111110000001000111100000111111001111010000101000001111000000000000000000000000
22,0,2019-06-06 19:10:40,1110010000000001000011110000001101100011000001000000110100101111000111010000101000001111000000000000000000000000
22,0,2019-06-06 19:12:19,1110010000000001000011110000001101100011000001000000110100110000000111000000101000001111000000000000000000000000
23,0,2019-06-06 19:12:22,1110010000000001000011110000001110111011000001000010001001010000001000000010100100001111000000000000000000000000
21,0,2019-06-06 19:13:43,1110010000000001000011110000001111111101000001000110001101001011010001010000101000001111000000000000000000000000
22,0,2019-06-06 19:13:58,1110010000000001000011110000001101011111000001000000111000101011000111000000101000001111000000000000000000000000
22,0,2019-06-06 19:15:33,1110010000000001000011110000001101110111000001000001010000111100000111010000101000001111000000000000000000000000
23,0,2019-06-06 19:15:43,1110010000000001000011110000001111000001000001000001111000111011001000000100100000001111000000000000000000000000
22,0,2019-06-06 19:17:32,1110010000000001000011110000001101110100000001000000111000111110000111100000101000001111000000000000000000000000
21,0,2019-06-06 19:17:56,1110010000000001000011110000001111111110000001000101111001000001010101010000101000001111000000000000000000000000
23,0,2019-06-06 19:18:26,1110010000000001000011110000001110011010000001000010001000110000001000010010011100001111000000000000000000000000
22,0,2019-06-06 19:19:28,1110010000000001000011110000001101100000000001000000111000101101000110110000101000001111000000000000000000000000
22,0,2019-06-06 19:21:04,1110010000000001000011110000001101100110000001000000111100110000000111010000101000001111000000000000000000000000
21,1,2019-06-06 19:22:55,1110010000000001000011110000000111111110000001000110110001000000010010000000101000001111000000000000000000000000
23,1,2019-06-06 19:23:10,1110010000000001000011110000000110110100000001000001110100111101001000000011101000001111000000000000000000000000
22,1,2019-06-06 19:23:15,1110010000000001000011110000000101101000000001000000111000110011000111010000101000001111000000000000000000000000
21,0,2019-06-07 09:41:33,1110010000000001000011110000001111101110000001000100111001001000010011100000101000001111000000000000000000000000
23,0,2019-06-07 09:41:35,1110010000000001000011110000001110000001000001000010101100011000001001110001011100001111000000000000000000000000
22,0,2019-06-07 09:41:43,1110010000000001000011110000001111010110000001000011110101101111001000000000101000001111000000000000000000000000
23,0,2019-06-07 09:43:45,1110010000000001000011110000001101111001000001000010011000011001001000100001100000001111000000000000000000000000
22,0,2019-06-07 09:45:32,1110010000000001000011110000001110111001000001000010111101011010001001100000101000001111000000000000000000000000
23,0,2019-06-07 09:45:45,1110010000000001000011110000001101111110000001000001110100011000001001000010010100001111000000000000000000000000
21,0,2019-06-07 09:45:46,1110010000000001000011110000001111111101000001000101010001010111010010000000101000001111000000000000000000000000
23,0,2019-06-07 09:47:38,1110010000000001000011110000001101110111000001000010001000011000000111110001111000001111000000000000000000000000
22,0,2019-06-07 09:48:37,1110010000000001000011110000001110111111000001000010110101100110001000100000101000001111000000000000000000000000
23,0,2019-06-07 09:49:44,1110010000000001000011110000001110000111000001000010011000011010001000010010011000001111000000000000000000000000
21,0,2019-06-07 09:49:59,1110010000000001000011110000001111111110000001000101101001000111010100110000101000001111000000000000000000000000
22,0,2019-06-07 09:51:48,1110010000000001000011110000001111011110000001000100001001110000001000100000101000001111000000000000000000000000
23,0,2019-06-07 09:51:51,1110010000000001000011110000001111111100000001000010101100101001001100010111011100001111000000000000000000000000
21,0,2019-06-07 09:54:13,1110010000000001000011110000001111111110000001000100010101010101010110100000101000001111000000000000000000000000
23,0,2019-06-07 09:54:43,1110010000000001000011110000001110000010000001000010001100010111001000000010100000001111000000000000000000000000
22,0,2019-06-07 09:55:30,1110010000000001000011110000001111100000000001000011111001110110001000100000101000001111000000000000000000000000
23,0,2019-06-07 09:58:11,1110010000000001000011110000001101110110000001000010001100010111000111110001110100001111000000000000000000000000
21,0,2019-06-07 09:58:27,1110010000000001000011110000001111111110000001000100010101001010011001010000101000001111000000000000000000000000
22,0,2019-06-07 09:59:14,1110010000000001000011110000001111111110000001000101100101111000001000110000101000001111000000000000000000000000
23,0,2019-06-07 10:00:20,1110010000000001000011110000001110000000000001000001111000011111000111110010010000001111000000000000000000000000
23,0,2019-06-07 10:02:21,1110010000000001000011110000001110010000000001000010100000011001001001010010101000001111000000000000000000000000
21,0,2019-06-07 10:02:41,1110010000000001000011110000001111111101000001000101100001001001010100100000101000001111000000000000000000000000
22,0,2019-06-07 10:03:28,1110010000000001000011110000001111111110000001000101100101111000001000110000101000001111000000000000000000000000
23,0,2019-06-07 10:04:39,1110010000000001000011110000001101101111000001000001111000010111001000010001100100001111000000000000000000000000
23,0,2019-06-07 10:06:47,1110010000000001000011110000001110001111000001000011000100011000001010010001110100001111000000000000000000000000
21,0,2019-06-07 10:06:54,1110010000000001000011110000001111110100000001000100111001001011010100010000101000001111000000000000000000000000
22,0,2019-06-07 10:07:42,1110010000000001000011110000001111011111000001000100010001110001001000000000101000001111000000000000000000000000
23,0,2019-06-07 10:09:06,1110010000000001000011110000001110000110000001000010100100011000001001010010000000001111000000000000000000000000
21,0,2019-06-07 10:10:59,1110010000000001000011110000001111101101000001000101000000111101010101100000101000001111000000000000000000000000
23,0,2019-06-07 10:11:17,1110010000000001000011110000001110001000000001000010111100011001001001000001110000001111000000000000000000000000
22,0,2019-06-07 10:11:25,1110010000000001000011110000001111010111000001000011110101101110001000100000101000001111000000000000000000000000
23,0,2019-06-07 10:13:37,1110010000000001000011110000001110001111000001000010011000011010001001010010101000001111000000000000000000000000
21,0,2019-06-07 10:14:55,1110010000000001000011110000001111101001000001000100101100110100011000000000101000001111000000000000000000000000
22,0,2019-06-07 10:15:00,1110010000000001000011110000001110101010000001000010111101010010000111110000101000001111000000000000000000000000
23,0,2019-06-07 10:15:47,1110010000000001000011110000001101111001000001000010011100011001001000110001011000001111000000000000000000000000
22,0,2019-06-07 10:17:50,1110010000000001000011110000001110110101000001000010110101011110001000000000101000001111000000000000000000000000
23,0,2019-06-07 10:18:08,1110010000000001000011110000001101111111000001000010001000011011001000010010000100001111000000000000000000000000
21,0,2019-06-07 10:18:48,1110010000000001000011110000001111100011000001000100111000110100010101110000101000001111000000000000000000000000
23,0,2019-06-07 10:20:03,1110010000000001000011110000001101111001000001000001111100011101001000010001110000001111000000000000000000000000
22,0,2019-06-07 10:20:51,1110010000000001000011110000001110110011000001000010111101011010001000000000101000001111000000000000000000000000
23,0,2019-06-07 10:22:09,1110010000000001000011110000001101111100000001000010000100011100001001000001101100001111000000000000000000000000
21,0,2019-06-07 10:22:35,1110010000000001000011110000001111101001000001000100100000110110011000010000101000001111000000000000000000000000
22,0,2019-06-07 10:23:50,1110010000000001000011110000001110101001000001000010110001010011001000000000101000001111000000000000000000000000
23,0,2019-06-07 10:24:14,1110010000000001000011110000001110001000000001000010010000011100001000100010011000001111000000000000000000000000
23,0,2019-06-07 10:26:19,1110010000000001000011110000001110001000000001000010010000011001001000110010100000001111000000000000000000000000
21,0,2019-06-07 10:26:22,1110010000000001000011110000001111011011000001000011101100111001010111010000101000001111000000000000000000000000
22,0,2019-06-07 10:26:39,1110010000000001000011110000001110101010000001000010110101010101000111100000101000001111000000000000000000000000
23,0,2019-06-07 10:28:33,1110010000000001000011110000001110001000000001000010101000011011001001000001111100001111000000000000000000000000
22,0,2019-06-07 10:29:29,1110010000000001000011110000001110110100000001000010110101011111000111100000101000001111000000000000000000000000
21,0,2019-06-07 10:30:01,1110010000000001000011110000001111101000000001000100001100111111010111000000101000001111000000000000000000000000
23,0,2019-06-07 10:30:58,1110010000000001000011110000001101111001000001000001111100011011001000010001111000001111000000000000000000000000
22,0,2019-06-07 10:32:30,1110010000000001000011110000001110111101000001000011001001100011000111100000101000001111000000000000000000000000
23,0,2019-06-07 10:33:00,1110010000000001000011110000001101111110000001000010100100011011001000100001100000001111000000000000000000000000
21,0,2019-06-07 10:33:53,1110010000000001000011110000001111101010000001000101010000110101010101110000101000001111000000000000000000000000
23,0,2019-06-07 10:35:12,1110010000000001000011110000001101111111000001000010010000011100001000000001111100001111000000000000000000000000
22,0,2019-06-07 10:35:38,1110010000000001000011110000001110100100000001000010110001010000000111100000101000001111000000000000000000000000
23,0,2019-06-07 10:37:12,1110010000000001000011110000001101110011000001000001110100011101000111110001101000001111000000000000000000000000
21,0,2019-06-07 10:37:45,1110010000000001000011110000001111010100000001000100011000110011010100010000101000001111000000000000000000000000
22,0,2019-06-07 10:38:22,1110010000000001000011110000001110100101000001000010001101011001000111110000101000001111000000000000000000000000
23,0,2019-06-07 10:39:12,1110010000000001000011110000001101111011000001000010010000011100001000010001101000001111000000000000000000000000
22,0,2019-06-07 10:41:07,1110010000000001000011110000001110110100000001000010110101011101001000000000101000001111000000000000000000000000
23,0,2019-06-07 10:41:15,1110010000000001000011110000001101111101000001000010011000011100001000010001101000001111000000000000000000000000
21,0,2019-06-07 10:41:17,1110010000000001000011110000001111100100000001000100111000110000010111000000101000001111000000000000000000000000
23,0,2019-06-07 10:43:20,1110010000000001000011110000001110001101000001000010101100100010001010000001100000001111000000000000000000000000
22,0,2019-06-07 10:44:07,1110010000000001000011110000001110101111000001000011000001010111000111100000101000001111000000000000000000000000
21,0,2019-06-07 10:44:49,1110010000000001000011110000001111011101000001000011111001000001010101000000101000001111000000000000000000000000
